id	label	description	synonyms	node_url	is_root	parent_url
FBbt:00004481	adult external head	External structures that are part of the adult head.		http://purl.obolibrary.org/obo/FBbt_00004481	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004481/hierarchicalParents
FBbt:00057006	apolar primary spermatocyte cyst cell	A cyst cell which is part of an apolar spermatocyte cyst.		http://purl.obolibrary.org/obo/FBbt_00057006	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00057006/hierarchicalParents
FBbt:00057004	spermatocyte cyst cell	A cyst cell which is part of a spermatocyte cyst.		http://purl.obolibrary.org/obo/FBbt_00057004	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00057004/hierarchicalParents
FBbt:00057005	polar primary spermatocyte cyst cell	A cyst cell which is part of a polar spermatocyte cyst.		http://purl.obolibrary.org/obo/FBbt_00057005	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00057005/hierarchicalParents
FBbt:00057007	mature primary spermatocyte cyst cell	A cyst cell which is part of a mature spermatocyte cyst.		http://purl.obolibrary.org/obo/FBbt_00057007	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00057007/hierarchicalParents
FBbt:00057002	late elongation-stage spermatid	A nearly fully elongated spermatid bigger than 1.2 mm length, with a needle-shaped nucleus.	needle stage spermatid	http://purl.obolibrary.org/obo/FBbt_00057002	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00057002/hierarchicalParents
FBbt:00057003	mid-late elongation-stage spermatid	An elongating spermatid 0.8-1.2 mm in length, with a nucleus resembling a canoe.	canoe stage spermatid	http://purl.obolibrary.org/obo/FBbt_00057003	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00057003/hierarchicalParents
FBbt:00007009	organism subdivision	Anatomical structure that is a primary subdivision of whole organism. The mereological sum of these is the whole organism.		http://purl.obolibrary.org/obo/FBbt_00007009	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00007009/hierarchicalParents
FBbt:00004517	fifth segment of antenna	Segment of the antenna at the base of the arista.	antennal segment 5	http://purl.obolibrary.org/obo/FBbt_00004517	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004517/hierarchicalParents
FBbt:00005848	Pad7 neuroblast	Neuroblast 7 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005848	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005848/hierarchicalParents
FBbt:00005849	Pad8 neuroblast	Neuroblast 8 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005849	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005849/hierarchicalParents
FBbt:00110811	presumptive arista	Region of the antennal disc that will develop into the arista.		http://purl.obolibrary.org/obo/FBbt_00110811	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110811/hierarchicalParents
FBbt:00057010	tail cyst cell	The member of a cyst cell pair that envelopes the tail of a developing spermatid. During spermatid elongation, tail cyst cells become very long and thin as they extend to cover the growing sperm flagellum.		http://purl.obolibrary.org/obo/FBbt_00057010	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00057010/hierarchicalParents
FBbt:00005850	Pad9 neuroblast	Neuroblast 9 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005850	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005850/hierarchicalParents
FBbt:00005857	Pad16 neuroblast	Neuroblast 16 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005857	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005857/hierarchicalParents
FBbt:00004525	prestomal cavity	Oral opening at the distal end of the labrum, which is surrounded by the discal sclerite.	prestomal aperture	http://purl.obolibrary.org/obo/FBbt_00004525	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004525/hierarchicalParents
FBbt:00004524	discal sclerite	Horse-shoe shaped sclerite on the distal end of the labrum, bordering the oral opening.	horseshoe sclerite	http://purl.obolibrary.org/obo/FBbt_00004524	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004524/hierarchicalParents
FBbt:00110711	presumptive discal sclerite	Region of the wing disc that will develop into the discal sclerite.		http://purl.obolibrary.org/obo/FBbt_00110711	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110711/hierarchicalParents
FBbt:00005858	Pad17 neuroblast	Neuroblast 17 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005858	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005858/hierarchicalParents
FBbt:00105220	lateral head epidermis	.		http://purl.obolibrary.org/obo/FBbt_00105220	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00105220/hierarchicalParents
FBbt:00014203	lateral head epidermis primordium			http://purl.obolibrary.org/obo/FBbt_00014203	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00014203/hierarchicalParents
FBbt:00005743	embryonic dorsal pouch	Epidermal pouch in the embryonic head that incorporates the acron and dorsal regions of the head segments. It forms following the movement of the dorsal fold over the clypeolabrum and procephalic lobe.		http://purl.obolibrary.org/obo/FBbt_00005743	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005743/hierarchicalParents
GO:0006820	anion transport	The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.		http://purl.obolibrary.org/obo/GO_0006820	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0006820/hierarchicalParents
FBbt:00005855	Pad14 neuroblast	Neuroblast 14 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005855	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005855/hierarchicalParents
FBbt:00004527	cibarial plate	One of the two sclerotized plates of the cibarium.		http://purl.obolibrary.org/obo/FBbt_00004527	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004527/hierarchicalParents
FBbt:00004526	adult cibarium	The proximal portion of the adult pharynx, which functions as a sucking pump. It consists of two arched sclerotized plates. The posterior plate is fixed in position by its connections with the clypeus. The anterior plate fits against the concave side of the posterior plate and bears a ridge shaped apodeme (apodemal carina) that is attached to large dilator muscles that attach to clypeus. Their contraction pulls the anterior plate forward, enlarging the cibarial lumen and thus producing suction.	adult atrium	http://purl.obolibrary.org/obo/FBbt_00004526	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004526/hierarchicalParents
FBbt:00005856	Pad15 neuroblast	Neuroblast 15 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005856	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005856/hierarchicalParents
FBbt:00003128	adult pharynx	Anterior-most portion of the adult foregut, extending from the opening of the labrum to the esophagus. The posterior of the pharynx is the cibarium. The anterior portion is the labral channel, the posterior wall of which is the epipharynx and the anterior wall of which is the hypopharynx. The salivary duct connects to the pharynx just anterior to the cibarium.		http://purl.obolibrary.org/obo/FBbt_00003128	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00003128/hierarchicalParents
FBbt:00004540	basiproboscis	The most proximal region of the proboscis, contiguous to the mediproboscis. It contains the cibarial pump and clypeus, among other structures.		http://purl.obolibrary.org/obo/FBbt_00004540	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004540/hierarchicalParents
FBbt:00005853	Pad12 neuroblast	Neuroblast 12 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005853	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005853/hierarchicalParents
FBbt:00004521	clypeus	The anterior part of the head between the frons and the labrum, which occasionally may fuse with either one to form the frontoclypeus and the clypeolabrum. In the context of Drosophila refers to a round structure on the center of the frontal adult external head.		http://purl.obolibrary.org/obo/FBbt_00004521	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004521/hierarchicalParents
FBbt:00005854	Pad13 neuroblast	Neuroblast 13 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005854	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005854/hierarchicalParents
FBbt:00004520	mouthpart	Structure that is part of the adult mouth. It includes the clypeus, labrum, lacinia (maxillary lobe) and labellum.		http://purl.obolibrary.org/obo/FBbt_00004520	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004520/hierarchicalParents
FBbt:00004523	anterior labial plate	Elongated plate of variable sclerotization in the dorsal or anterior surface of the mediproboscis, distal to the labrum.		http://purl.obolibrary.org/obo/FBbt_00004523	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004523/hierarchicalParents
FBbt:00110712	presumptive anterior labial plate	Region of the wing disc that will develop into the anterior labial plate.		http://purl.obolibrary.org/obo/FBbt_00110712	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110712/hierarchicalParents
FBbt:00005851	Pad10 neuroblast	Neuroblast 10 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005851	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005851/hierarchicalParents
FBbt:00005852	Pad11 neuroblast	Neuroblast 11 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005852	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005852/hierarchicalParents
FBbt:00004529	posterior plate of cibarium	Fixed, arched, sclerotized plate on the posterior side of the cibarium. It is attached to the clypeus.		http://purl.obolibrary.org/obo/FBbt_00004529	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004529/hierarchicalParents
FBbt:00004528	anterior plate of cibarium	Mobile, arched, sclerotized plate on the anterior side of the cibarium. It bears a ridge shaped apodeme (apodemal carina) that is attached to large dilator muscles that attach to clypeus.		http://purl.obolibrary.org/obo/FBbt_00004528	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004528/hierarchicalParents
FBbt:00005859	Pad18 neuroblast	Neuroblast 18 of the dorsal anterior protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005859	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005859/hierarchicalParents
FBbt:00005868	Pcd5 neuroblast	Neuroblast 5 of the dorsal central protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005868	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005868/hierarchicalParents
FBbt:00003205	ventral adult oenocyte band 4			http://purl.obolibrary.org/obo/FBbt_00003205	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00003205/hierarchicalParents
FBbt:00003202	ventral adult oenocyte band			http://purl.obolibrary.org/obo/FBbt_00003202	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00003202/hierarchicalParents
FBbt:00004536	lacinia	Paired inner lobate structures with fringed borders, sitting on the apical margin of the basiproboscis, medial to the base of the maxillary palps. It is continuous with the maxillary apodeme (or cardio-stipital element of lacinia) that extends into the head cavity.	maxillary lobe	http://purl.obolibrary.org/obo/FBbt_00004536	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004536/hierarchicalParents
FBbt:00003517	maxillary apodeme	Very small and sclerotized apodeme of the basiproboscis, in the adult maxillary segment. It is T-shaped, and extends into the head cavity like the handle of a dagger, being continuous with the external lacinia (or maxillary lobe). Distinct anterior, dorsal and ventral arms can be recognized. The muscles that move the maxilla are inserted into this apodeme, including the maxillary muscle 4.	cardio-stipital element of lacinia	http://purl.obolibrary.org/obo/FBbt_00003517	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00003517/hierarchicalParents
FBbt:00003204	ventral adult oenocyte band 3			http://purl.obolibrary.org/obo/FBbt_00003204	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00003204/hierarchicalParents
FBbt:00004535	proboscis	The trunk-like extension of adult head, forming a protrusible sucking proboscis for the ingestion of liquid food (pg 425 Miller et al., 1950; pg 383, Ferris et al., 1950).		http://purl.obolibrary.org/obo/FBbt_00004535	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00004535/hierarchicalParents
FBbt:00005869	Pcd6 neuroblast	Neuroblast 6 of the dorsal central protocerebrum.		http://purl.obolibrary.org/obo/FBbt_00005869	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005869/hierarchicalParents
